Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Wetbulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),EMS:currentDayOfMonth [](TimeStep),EMS:currentDayOfWeek [](TimeStep),EMS:currentTimeOfDay [](TimeStep),EMS:currentHoliday [](TimeStep),BASEMENT:Zone Air Temperature [C](TimeStep),CORE_BOTTOM:Zone Air Temperature [C](TimeStep),CORE_MID:Zone Air Temperature [C](TimeStep),CORE_TOP:Zone Air Temperature [C](TimeStep),GROUNDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),MIDFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_BOT_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_MID_ZN_4:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_2:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_3:Zone Air Temperature [C](TimeStep),PERIMETER_TOP_ZN_4:Zone Air Temperature [C](TimeStep),TOPFLOOR_PLENUM:Zone Air Temperature [C](TimeStep),Whole Building:Facility Total Building Electric Demand Power [W](TimeStep),Whole Building:Facility Total HVAC Electric Demand Power [W](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),HTGSETP_SCH:Schedule Value [](TimeStep),HW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CW-LOOP-TEMP-SCHEDULE:Schedule Value [](TimeStep),CLGSETP_SCH:Schedule Value [](TimeStep),BLDG_LIGHT_SCH:Schedule Value [](TimeStep),COOLSYS1 CHILLER 1:Chiller Evaporator Outlet Temperature [C](TimeStep),COOLSYS1 CHILLER 2:Chiller Evaporator Outlet Temperature [C](TimeStep),HEATSYS1 BOILER:Boiler Outlet Temperature [C](TimeStep) 
 07/01  03:35:00,18.125,15.0352468962064,72.6666666666667,7.49166666666667,40.,1.,5.,3.58333333333333,0.0,25.6834550194509,27.0655802520521,27.2143908347943,26.6165835506331,25.2904441457247,25.2035320263463,25.2866254980714,24.9860679415182,25.2539324739725,25.182860803965,25.0578423174949,24.5261036545623,25.025774357458,24.8322412412006,24.5809756379568,24.0844234184547,24.5248024022381,24.330722110043,23.1365282432402,623954.393354465,2.25782588237147,623956.651180347,15.6,82.2,6.7,26.7,0.7,8.88464160404025,8.88464160404025,61.1090580821649 
 07/01  03:40:00,18.1,14.9725942339543,72.3333333333333,7.53333333333333,40.,1.,5.,3.66666666666667,0.0,25.6867007869857,27.0732583721868,26.5185403234046,26.6245061906662,25.2938009315143,25.2819285961277,25.2870851142163,24.9882259562126,25.2545174422977,25.1838873408817,23.982225107638,22.6233612712624,24.1297070967883,22.5750926500053,24.5810706869241,24.0862639699989,24.5246138160203,24.3316015709231,23.1364176037129,623954.393354465,210577.35396339,834531.747317855,15.6,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  03:45:00,18.075,14.9099524146702,72.,7.575,40.,1.,5.,3.75,0.0,25.6908935046323,27.0831885763685,25.8751002916602,26.6347548328042,25.2981490106938,25.1560863633385,25.287610430222,24.9908837505833,25.2552035954521,25.1851546159719,23.3526746440151,21.7426622978672,23.5746192766448,21.6686734790963,24.5811045003778,24.0884917765628,24.5242900608803,24.332626508196,23.1362744950374,623954.393354465,204785.115326151,828739.508680617,15.6,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  03:50:00,18.05,14.8473104494705,71.6666666666667,7.61666666666667,40.,1.,5.,3.83333333333333,0.0,25.6950818657964,27.0930592965395,25.4914774166561,26.6449383939779,25.3024964044722,24.9688327483954,25.2880363599164,24.9933488968169,25.2557898474012,25.1863267728309,23.1195969361947,21.4843026735662,23.357437173685,21.4329257941053,24.5810174398938,24.0904946546427,24.5238573833572,24.3336153299296,23.1360901418287,623954.393354465,199883.539506205,823837.93286067,15.6,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  03:55:00,18.025,14.7846801094315,71.3333333333333,7.65833333333333,40.,1.,5.,3.91666666666667,0.0,25.700181833069,27.1049873166278,25.2373897128592,26.6572422769293,25.3078098093818,24.7783767680592,25.2884283695799,24.9961141676656,25.2563768477494,25.1876375573383,22.9792946820727,21.3291267563534,23.2262427789015,21.2781163074792,24.5807557285564,24.0926558058481,24.523189403921,24.334786531148,23.1357769764363,623954.393354465,195696.147517075,819650.54087154,15.6,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  04:00:00,18.,14.7220496419077,71.,7.7,40.,1.,5.,4.,0.0,25.7043345681127,27.1145935276564,25.1259216445881,26.6671357197832,25.3121104783507,24.6719821729415,25.2886322854174,24.9981276383115,25.2567390871429,25.1885872484675,22.909967454209,21.2484577417466,23.1622532984929,21.1924733169078,24.5804015885929,24.0941254588796,24.5225176900309,24.3356748477813,23.1354157803642,623954.393354465,191758.271017923,815712.664372388,15.6,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  04:05:00,17.9833333333333,14.6669733600155,70.6666666666667,7.78333333333333,40.,1.,5.,4.08333333333333,0.0,25.7084747998197,27.1240942099879,25.0533133220166,26.6769083372742,25.3164299278753,24.5949926560024,25.2890711785634,25.0002678832196,25.2573197952756,25.1897816912225,22.8561836824617,21.1844285810186,23.1130464126857,21.1228166603754,24.5802495695151,24.0956747606593,24.5220488985277,24.3368286565258,23.1355088358984,648398.788958861,188376.321795257,836775.110754117,15.6,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  04:10:00,17.9666666666667,14.6118899785599,70.3333333333333,7.86666666666667,40.,1.,5.,4.16666666666667,0.0,25.7116786102278,27.1315786779183,25.5957208550748,26.6845927407793,25.3197651929592,24.7291784169056,25.2895317828275,25.0019581780346,25.2578797880353,25.1908295764733,23.6163372598919,22.3797077970326,23.7650930251069,22.4686036588246,24.580241295257,24.0968947127319,24.5217984925607,24.337870355914,23.135712214298,648398.788958861,3.624350967071,648402.413309828,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:15:00,17.95,14.5567943732221,70.,7.95,40.,1.,5.,4.25,0.0,25.7157994865423,27.1411010456785,26.0726070797102,26.6943683119567,25.3240815980626,24.847011943069,25.2901924240158,25.0041332101164,25.2586609334642,25.1922528819333,24.1400209289658,23.1660533644742,24.2203309139966,23.3397487910533,24.5802854374695,24.0984649953623,24.5215371862234,24.339309518261,23.1360507404325,648398.788958861,3.62073027549536,648402.409689136,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:20:00,17.9333333333333,14.5016746229825,69.6666666666667,8.03333333333333,40.,1.,5.,4.33333333333333,0.0,25.7199122972397,27.1504810197458,26.3960504045917,26.7039896882183,25.3283975550896,24.9241149616225,25.2908958459333,25.0062337847735,25.259477267148,25.1937172336554,24.4081766024173,23.5596807633039,24.4549374815558,23.7709108813498,24.5803578125666,24.099948910367,24.5213127428985,24.3408116063851,23.1364348760278,648398.788958861,3.61602457679947,648402.404983437,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:25:00,17.9166666666667,14.4465486656099,69.3333333333333,8.11666666666667,40.,1.,5.,4.41666666666667,0.0,25.7249287561934,27.1618148678445,26.6841010789233,26.7156111546573,25.3337185207806,24.9933898435552,25.2966335072898,25.0149171381893,25.2667567302472,25.2004404372516,24.5974070416512,23.8363804476223,24.6228165716455,24.0678688504548,24.5843233622207,24.1058952795208,24.5259822059417,24.3463783914353,23.1370017013956,597136.788958861,3.61342865300114,597140.402387514,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:30:00,17.9,14.3914047454,69.,8.2,40.,1.,5.,4.5,0.0,25.7290196695841,27.1709952689708,26.8439625061223,26.7250104286326,25.3381246470703,25.0371675445141,25.3025053508009,25.0225202851474,25.2730984548748,25.2071458568049,24.6882665841358,23.9691638525643,24.7024493306212,24.2092153232093,24.5893479344154,24.1119254732242,24.5310758303559,24.3528321593788,23.1376514917293,597136.788958861,3.61255468262405,597140.401513543,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:35:00,17.8833333333333,14.3362497668127,68.6666666666667,8.28333333333333,40.,1.,5.,4.58333333333333,0.0,25.7331018078936,27.1801775348665,26.9586749186715,26.7344032930848,25.3426393657367,25.0752347385281,25.3102232181717,25.0761715085138,25.2967102138004,25.2157309609073,24.7534055274688,24.1068243689214,24.7749234249479,24.3096194006779,24.5960907424009,24.1561309199641,24.5519296981436,24.3610451559231,23.1385640969225,597136.788958861,3.61335961977154,597140.40231848,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:40:00,17.8666666666667,14.2810710427203,68.3333333333333,8.36666666666667,40.,1.,5.,4.66666666666667,0.0,25.7371757716805,27.1895793054046,27.0427614370708,26.7440124371483,25.3473923782423,25.1093927059173,25.32036536386,25.1809147048164,25.3389595871372,25.2268211575013,24.8043583948772,24.267995858901,24.8502692263432,24.3869509581737,24.6050501403257,24.2488385008068,24.5906608117079,24.3715643517812,23.1400933715042,597136.788958861,3.61570886479512,597140.404667725,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:45:00,17.85,14.2258877334137,68.,8.45,40.,1.,5.,4.75,0.0,25.7412425072424,27.1994697866435,27.1069055292255,26.7541164021115,25.3524825742604,25.1384559249868,25.3323932837884,25.3185831005323,25.3887875748957,25.2398826162696,24.8468169317705,24.4451838845379,24.9242853365482,24.4503041959478,24.6157698503952,24.3752780570029,24.6372004102198,24.3839842075242,23.1424384488215,597136.788958861,3.61948417149503,597140.408443032,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:50:00,17.8333333333333,14.1706871223126,67.6666666666667,8.53333333333333,40.,1.,5.,4.83333333333333,0.0,25.7453035959357,27.210025855979,27.158167297855,26.7649056714787,25.3579763634501,25.1632014716847,25.346137396651,25.4826438740802,25.4420436274722,25.2547284917025,24.883403498763,24.6376858861116,24.9962023748697,24.5050427428524,24.6281014146354,24.529028841111,24.6865140630572,24.3981410008661,23.1456405292287,597136.788958861,3.62402790765204,597140.412986768,15.6,82.2,6.7,26.7,0.7,8.7234631030403,8.7234631030403,61.1090580821649 
 07/01  04:55:00,17.8166666666667,14.1154766586263,67.3333333333333,8.61666666666667,40.,1.,5.,4.91666666666667,0.0,25.748457810046,26.5266588872227,27.1914387984797,26.7738819727936,25.4555547637691,25.1796331079881,24.3550113655288,23.6377533425745,24.6094966716533,23.1609200187308,24.9104158922997,24.79813117693,25.0492775922352,24.5434241085656,24.6389169132896,24.665737547439,24.7258967893512,24.4104016336803,23.1487583175267,597136.788958861,90462.8065834972,687599.595542358,15.6,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  05:00:00,17.8,14.0602436062603,67.,8.7,40.,1.,5.,5.,0.0,25.7525168534436,25.8926589641662,26.5217508324055,26.7860566899882,25.3587304927487,25.2738212229817,23.7682448621514,22.8795332697049,24.1137925952519,22.2490980082033,23.8997405040111,23.0478865858667,24.2321153577714,22.4956281863326,24.6540935133523,24.8528022280922,24.7745351681459,24.4274757263695,23.1533105439223,597136.788958861,181767.070168921,778903.859127782,15.6,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  05:05:00,17.8333333333333,14.1102842342587,67.1666666666667,8.575,40.,1.,5.,5.08333333333333,0.0,25.384371195362,25.5196838967725,25.9131569458848,26.0255620930906,25.2217548773424,25.1927626625427,23.6188206198369,22.8074169009754,24.008262742894,22.0426806081661,23.3760640328631,22.3636818444645,23.8101890800763,21.658220848753,23.7138758885894,23.2610870709747,23.988625355218,22.3694159121591,23.7094215968273,646025.580167652,195277.716659144,841303.296826796,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  05:10:00,17.8666666666667,14.1603515426342,67.3333333333333,8.45,40.,1.,5.,5.16666666666667,0.0,25.029957161912,25.3141712794462,25.5611978833282,25.3460680324026,25.1065204195912,25.0495486106723,23.5568010399277,22.8621949471771,23.987353716039,21.9376661530445,23.2072377678595,22.2998024883944,23.6927145225834,21.4422995054141,23.1408842316733,22.5105758253407,23.5039628741898,21.4662282102852,23.9287344642605,646025.580167652,195537.408748356,841562.988916008,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  05:15:00,17.9,14.2104503932564,67.5,8.325,40.,1.,5.,5.25,0.0,24.7963575116506,25.1923372918315,25.3687785659289,24.9634620061336,25.0192993211753,24.9268681943196,23.517669931182,22.9511968093558,23.9810830226269,21.8660257318671,23.1299899380613,22.3478970490832,23.6527358383033,21.3363236247103,22.9322334409923,22.3850326924116,23.3357556897501,21.2224994321662,23.9094995564135,646025.580167652,196132.412884475,842157.993052126,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  05:20:00,17.9333333333333,14.2605628168792,67.6666666666667,8.2,40.,1.,5.,5.33333333333333,0.0,24.6275347329485,25.1006433048015,25.2380984575912,24.7199585436252,24.9467280159919,24.8215230719659,23.4861514567646,23.0735763117371,23.977380014084,21.8024780059916,23.0835291807649,22.453616624517,23.6379901157177,21.2635666369778,22.8239964293028,22.4163436059226,23.2592049013545,21.0864423835905,23.841322357038,646025.580167652,197065.78177932,843091.361946972,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  05:25:00,17.9666666666667,14.3107190706421,67.8333333333333,8.075,40.,1.,5.,5.41666666666667,0.0,24.5527349056899,25.0533325441848,25.1789648705663,24.6179124736096,24.9091451089099,24.7690279792212,23.4685546217129,23.1908214846278,23.9753643851405,21.7605659856652,23.0631252781875,22.5654650449232,23.6364570216433,21.2221715612684,22.7823044935431,22.5017037418094,23.2364570727986,21.0206952303687,23.7958374134099,646025.580167652,197932.174366103,843957.754533755,21.,82.2,6.7,26.7,0.7,6.7,6.7,61.1090580821649 
 07/01  05:30:00,18.,14.360900104762,68.,7.95,40.,1.,5.,5.5,0.0,24.5064919656685,25.0189019092343,25.1399681409678,24.5538681079995,24.8836405886045,24.7347758573435,23.4563556134815,23.3208765052065,23.9738930801026,21.7262889881134,23.0504587936116,22.691781809266,23.638011748404,21.1898439574436,22.7566539962112,22.6107027492934,23.2251969167194,21.0020566818032,23.7602049134352,646025.580167652,198874.082215226,844899.662382878,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  05:35:00,18.0333333333333,14.4110933508897,68.1666666666667,7.825,40.,1.,5.,5.58333333333333,0.0,24.4771916587572,24.992664175843,25.1126531523983,24.5102971894227,24.8669381070866,24.7131907381849,23.4493196984951,23.4467789496281,23.9703180897041,21.6985600705991,23.0436156413432,22.8158187244087,23.6378715970717,21.1640777654285,22.7402254496992,22.721632359568,23.2156266043092,20.9992997298379,23.733652953696,646025.580167652,199867.462906788,845893.043074439,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  05:40:00,18.0666666666667,14.461322743412,68.3333333333333,7.7,40.,1.,5.,5.66666666666667,0.0,24.458021932654,24.9719143803865,25.0924411731524,24.4782680575421,24.8562946380542,24.7000055890554,23.4466239427814,23.5697715259945,23.9641880203222,21.6762649280091,23.0411568615033,22.937376720978,23.6353973932515,21.1431743259279,22.7297965486987,22.8321825244181,23.2052520809077,21.0019413328386,23.715443074506,646025.580167652,200898.487434516,846924.067602168,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  05:45:00,18.1,14.5115765319881,68.5,7.575,40.,1.,5.,5.75,0.0,24.4449917487444,24.9550221897724,25.0767616633609,24.4530914733052,24.8499256469311,24.6924719519298,23.4473208422843,23.6905859891116,23.9584562307783,21.6580128857095,23.0419441017451,23.0570414433563,23.6332880149103,21.1256780678558,22.7234507111541,22.9420475296313,23.1960092163145,21.0016253026185,23.7033776303194,646025.580167652,201958.048057948,847983.6282256,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  05:50:00,18.1333333333333,14.5618599245494,68.6666666666667,7.45,40.,1.,5.,5.83333333333333,0.0,24.4357518598865,24.9409656899358,25.0641208388131,24.4322391775467,24.8466859465019,24.6888624422804,23.4509756489442,23.8104075887802,23.9545496529783,21.64325105457,23.0454698687352,23.1759409959518,23.6329785711655,21.1116479499523,22.7204199756274,23.0520748508601,23.1889797818864,20.9998426837082,23.6954323221477,646025.580167652,210544.685156208,856570.26532386,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  05:55:00,18.1666666666667,14.6121665410833,68.8333333333333,7.325,40.,1.,5.,5.91666666666667,0.0,24.4289077324404,24.9290725372927,25.0536138928105,24.4142893852608,24.8458314412016,24.6881063294413,23.4569596737856,23.9286581987708,23.9528182099913,21.631396917011,23.0511298843592,23.293659456198,23.6346512317515,21.1002863979823,22.7199409053522,23.1616370158152,23.1843006975233,20.9999116600701,23.6904778702802,646025.580167652,211242.106532681,857267.686700333,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:00:00,18.2,14.6625082268023,69.,7.2,40.,1.,5.,6.,0.0,24.4236219696142,24.9188780759916,25.0446678499245,24.3984073158297,24.8468234481774,24.689460127783,23.4651949106041,24.0467595678865,23.9539932522676,21.6227130296463,23.0588465672101,23.4116165150216,23.6389359534504,21.0915299212476,22.7218908680796,23.2720666363382,23.1825015211225,20.9989779747788,23.6877871186962,646025.580167652,212223.580545986,858249.160713638,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:05:00,18.1666666666667,14.632488927651,69.,7.28333333333333,39.1666666666667,1.,5.,6.08333333333333,0.0,24.4305055533192,24.9283772406132,25.0549862391559,24.4027804024196,24.8493151526725,24.6924338263771,23.4909218796314,24.1756245610704,23.973561963968,21.6327837309516,23.0841656950983,23.5414830402163,23.6615342057064,21.1012826434115,22.7421767145916,23.3952390883582,23.1996711668628,21.0009613296649,23.6858885390307,670469.975772047,209859.471701805,880329.447473853,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:10:00,18.1333333333333,14.6024755856888,69.,7.36666666666667,38.3333333333333,1.,5.,6.16666666666667,0.0,24.4335029551985,24.9314887681639,25.0587377580527,24.4003624650625,24.8561029495566,24.6998800254643,23.5069624413042,24.2918217846163,23.9846228310197,21.6321752165959,23.0988941015709,23.6584206787825,23.6748854682866,21.0996195388969,22.7519324798219,23.5058666474486,23.2074492184407,20.999192560319,23.6881699060694,670469.975772047,208049.581641811,878519.557413858,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:15:00,18.1,14.5724641458345,69.,7.45,37.5,1.,5.,6.25,0.0,24.4344477269016,24.9309497440232,25.0587181913305,24.3942815518465,24.8636882542056,24.7080244076205,23.5202309386597,24.4044589195019,23.9948024627427,21.6306720845535,23.1112552330047,23.7722597484909,23.6868785124869,21.0967898114125,22.7594725359771,23.6137242603109,23.2139358471689,20.9976392427543,23.6912385361821,670469.975772047,206544.384470659,877014.360242707,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:20:00,18.0666666666667,14.5424470033205,69.,7.53333333333333,36.6666666666667,1.,5.,6.33333333333333,0.0,24.4343005020379,24.9288408590643,25.0570048636397,24.3867040985309,24.8714098584241,24.71622084072,23.5333175980993,24.5150721897574,24.0060597068305,21.6299394726356,23.1232980284796,23.8847285957805,23.6995171960645,21.0944857846768,22.7668978347809,23.7205894620844,23.221177274561,21.0011218015467,23.6945307634946,670469.975772047,205208.896808819,875678.872580867,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:25:00,18.0333333333333,14.5124309758148,69.,7.61666666666667,35.8333333333333,1.,5.,6.41666666666667,0.0,24.4335971858736,24.9261231837836,25.0545637061704,24.378611337998,24.8792051598478,24.7244239780183,23.5468315197479,24.6241044828086,24.0189851942355,21.6303418952156,23.1356868384425,23.9957529889771,23.713439869502,21.0931331829791,22.7748665747795,23.826313459946,23.2298117831962,20.9992763079302,23.6981264624245,670469.975772047,203968.551906432,874438.52767848,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:30:00,18.,14.4824219143715,69.,7.7,35.,1.,5.,6.5,0.0,24.4326354856457,24.9232419859818,25.0518498334118,24.3704502968427,24.8871304307859,24.7326907096638,23.5609953967193,24.7316926082209,24.0336174775275,21.6320178283244,23.1486705025614,24.1066081193214,23.7287235789199,21.0928829177309,22.7836315568979,23.9322317588808,23.2399278288764,21.0011535505063,23.7019023355329,670469.975772047,202782.594591336,873252.570363383,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:35:00,17.9666666666667,14.4524019559505,69.,7.78333333333333,34.1666666666667,1.,5.,6.58333333333333,0.0,24.4315817170457,24.9203911169912,25.0490693298482,24.3624370131231,24.8951718000418,24.74104525926,23.5752021859527,24.7828338877295,24.0492288071036,21.6343119670007,23.1617103371434,24.1663444647393,23.7444535530992,21.0931666227257,22.7926584438615,23.9884896176266,23.2505345282005,21.0003679004052,23.7060194761577,670469.975772047,201628.538107932,872098.513879979,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:40:00,17.9333333333333,14.4223896183617,69.,7.86666666666667,33.3333333333333,1.,5.,6.66666666666667,0.0,24.430523526341,24.9175576222877,25.0462265650704,24.3545374624807,24.9016845782525,24.7479437766648,23.5866786082318,24.7677142419472,24.0565136200094,21.6346184551406,23.1721997528671,24.1639338675478,23.7522587484521,21.0915221921512,22.7993718133441,23.9835168549145,23.2535749390088,21.0009546304669,23.7089320378911,670469.975772047,200494.224377778,870964.200149825,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:45:00,17.9,14.392377324779,69.,7.95,32.5,1.,5.,6.75,0.0,24.4295076395799,24.9146415711652,25.0432398837592,24.3466522061001,24.90525835882,24.752013672918,23.5982968040238,24.7439561153896,24.0650878673133,21.6361230356229,23.1827901252579,24.1535066032713,23.7610783042984,21.0909343743983,22.8063214234029,23.9702286142285,23.257761634253,20.9995448332927,23.709342849516,670469.975772047,197060.95473582,867530.930507867,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
 07/01  06:50:00,17.8666666666667,14.3623615618931,69.,8.03333333333333,31.6666666666667,1.,5.,6.83333333333333,0.0,24.428557446054,24.9115827623429,25.0400640391866,24.338727256581,24.9071246891849,24.7544559557498,23.6104045790629,24.7137052163271,24.0747859893231,21.638994751464,23.1938727788178,24.1379415104534,23.7710673840554,21.0916275684203,22.8138987208963,23.9519809448856,23.2633140832891,20.9988446511603,23.7082593324967,670469.975772047,197183.500831495,867653.476603543,21.,82.2,6.7,26.7,0.7,6.7,6.7,82.2 
